tran_ratio_count_1D_90D,tran_ratio_count_1D_180D,tran_ratio_amount_10min_1D,tran_ratio_amount_1D_30D,tran_ratio_amount_1D_90D,tran_ratio_amount_1D_180D,isoddhr,Tran_avarage_amount_ratio,Label,transaction_id
0.01527,0.01384,0.12361,0.03496,0.01246,0.01125,0,0.8193,0,1126
0.01714,0.01554,0.11736,0.03943,0.0141,0.01273,0,0.88133,0,1127
0.01711,0.01552,0.16182,0.04205,0.01502,0.01357,0,1.29817,0,1128
0.01898,0.01721,0.22865,0.05384,0.01939,0.01752,0,2.37806,0,1129
0.02087,0.0189,0.07432,0.05792,0.02094,0.0189,0,0.83503,0,1130
0.02277,0.02058,0.10004,0.06394,0.02324,0.02096,0,1.24894,0,1131
0.02462,0.02226,0.04832,0.06697,0.0244,0.022,0,0.63381,0,1132
0.01894,0.01709,0.25198,0.06726,0.02478,0.02228,0,3.36764,0,1133
0.01328,0.01195,0.06967,0.05293,0.01952,0.01747,0,0.73104,0,1134
0.00949,0.00852,0.12348,0.0344,0.01271,0.01135,0,0.84265,0,1135
0.00947,0.0085,0.29202,0.03351,0.01242,0.0111,0,1.1094,0,1136
0.00945,0.00849,0.04575,0.03188,0.01177,0.01052,0,0.29006,0,1137
0.00943,0.00847,0.32211,0.0219,0.00812,0.00726,0,1.41273,0,1138
0.0113,0.01015,0.4308,0.03784,0.01418,0.01268,0,3.3195,0,1139
0.01316,0.01182,0.12872,0.04319,0.01625,0.01453,0,1.13837,0,1140
0.01501,0.01349,0.07807,0.04753,0.0176,0.01574,0,0.74894,0,1141
0.01501,0.01347,0.06051,0.04673,0.0173,0.01546,0,0.57074,0,1142
0.01313,0.01176,0.1987,0.04601,0.0171,0.01526,0,1.85496,0,1143
0.01501,0.01342,0.21643,0.05798,0.02175,0.01939,0,2.57851,0,1144
0.01689,0.01508,0.06699,0.06244,0.02332,0.02076,0,0.85546,0,1145
0.01501,0.01338,0.13574,0.06209,0.02336,0.02075,0,1.73803,0,1146
0.01313,0.01169,0.05533,0.04321,0.01614,0.01431,0,0.48887,0,1147
0.01498,0.01333,0.15161,0.05054,0.01897,0.01682,0,1.57898,0,1148
0.01495,0.01331,0.13858,0.05405,0.02038,0.01808,0,1.5549,0,1149
0.01682,0.01495,0.03622,0.05624,0.02115,0.01875,0,0.42163,0,1150
0.01679,0.01493,0.10416,0.05983,0.0224,0.01986,0,1.2873,0,1151
0.01306,0.01159,0.17877,0.04148,0.01558,0.0138,0,1.53902,0,1152
0.01495,0.01322,0.06318,0.04416,0.01668,0.01472,0,0.58059,0,1153
0.01495,0.0132,0.05874,0.03796,0.01437,0.01267,0,0.46504,0,1154
0.01682,0.01483,0.06746,0.04059,0.01541,0.01357,0,0.57263,0,1155
0.01311,0.01151,0.09158,0.02599,0.00974,0.00856,0,0.49057,0,1156
0.01308,0.01149,0.094,0.02637,0.0099,0.0087,0,0.51204,0,1157
0.01493,0.01311,0.11132,0.02957,0.01112,0.00977,0,0.68234,0,1158
0.01498,0.01309,0.10643,0.0266,0.0099,0.00863,0,0.57672,0,1159
0.00938,0.00817,0.30417,0.01591,0.00595,0.00517,0,0.98863,0,1160
0.01124,0.00979,0.08441,0.01735,0.00649,0.00564,0,0.29964,0,1161
0.00749,0.00651,0.30135,0.01332,0.00489,0.00424,0,0.80444,0,1162
0.00935,0.00813,0.42451,0.01612,0.00593,0.00514,0,0.5713,0,1163
0.00935,0.00812,0.25613,0.01782,0.00655,0.00567,0,0.91728,0,1164
0.01119,0.00972,0.21184,0.0225,0.00829,0.00719,0,0.96259,0,1165
0.01119,0.00971,0.26566,0.02386,0.00882,0.00764,0,1.28616,0,1166
0.01117,0.00969,0.30171,0.03175,0.01181,0.01023,0,1.96236,0,1167
0.01301,0.01129,0.11638,0.03578,0.01335,0.01157,0,0.85666,0,1168
0.01484,0.01288,0.04367,0.03805,0.01395,0.01209,0,0.33609,0,1169
0.01667,0.01447,0.10289,0.04224,0.01552,0.01346,0,0.88279,0,1170
0.01852,0.01605,0.16547,0.05019,0.01857,0.01608,0,1.70111,0,1171
0.02033,0.01763,0.05761,0.05333,0.01969,0.01705,0,0.62852,0,1172
0.02218,0.0192,0.09132,0.05838,0.0217,0.01873,0,1.09635,0,1173
0.02399,0.02077,0.10418,0.06473,0.02416,0.02086,0,1.39624,0,1174
0.02214,0.01914,0.04221,0.06049,0.02265,0.01953,0,0.52998,0,1175
0.02394,0.0207,0.05151,0.06406,0.02385,0.02057,0,0.68194,0,1176
0.02578,0.02226,0.03635,0.06664,0.02476,0.02133,0,0.49935,0,1177
0.02574,0.02222,0.04157,0.06471,0.02408,0.02075,0,0.55611,0,1178
0.02578,0.02219,0.03352,0.06236,0.02324,0.01991,0,0.43051,0,1179
0.01661,0.01424,0.15093,0.03322,0.01241,0.01061,0,1.03436,0,1180
0.01842,0.0158,0.10098,0.03682,0.01379,0.01178,0,0.76976,0,1181
0.01838,0.01577,0.06092,0.03589,0.01346,0.01151,0,0.45379,0,1182
0.02018,0.01732,0.25471,0.04758,0.01798,0.01538,0,2.54556,0,1183
0.01287,0.01101,0.09042,0.03062,0.01148,0.00979,0,0.57556,0,1184
0.01101,0.00942,0.18968,0.03225,0.01195,0.01019,0,1.25912,0,1185
0.01284,0.01097,0.19082,0.03955,0.01474,0.01256,0,1.56545,0,1186
0.01465,0.01252,0.07279,0.04253,0.01588,0.01353,0,0.64404,0,1187
0.01645,0.01406,0.17798,0.04771,0.01788,0.01523,0,1.13221,0,1188
0.01828,0.0156,0.29591,0.05934,0.02243,0.01911,0,2.58622,0,1189
0.01645,0.01402,0.0949,0.05693,0.02123,0.01805,0,1.12834,0,1190
0.0146,0.01244,0.12083,0.04814,0.01802,0.01532,0,1.22193,0,1191
0.01639,0.01398,0.10588,0.05364,0.02011,0.01711,0,1.19752,0,1192
0.01818,0.0155,0.08771,0.05849,0.022,0.01872,0,1.08739,0,1193
0.01996,0.01703,0.1053,0.06493,0.02453,0.02088,0,1.45911,0,1194
0.02,0.017,0.07561,0.06698,0.02546,0.02161,0,1.0864,0,1195
0.01639,0.01389,0.09701,0.05644,0.02144,0.01812,0,1.17096,0,1196
0.01457,0.01233,0.11858,0.04423,0.01682,0.0142,0,1.1236,0,1197
0.01455,0.01231,0.10536,0.04335,0.01653,0.01396,0,0.98301,0,1198
0.01282,0.01075,0.10161,0.03571,0.01373,0.0115,0,0.7816,1,1199
0.00371,0.00307,0.60443,0.00914,0.00357,0.00295,0,1.19428,0,1200
0.0037,0.00306,0.50381,0.01119,0.00434,0.00359,0,1.21262,0,1201
0.00556,0.00459,0.44055,0.01996,0.00775,0.00639,0,1.89539,0,1202
0.00741,0.00611,0.20271,0.02491,0.00972,0.008,0,1.09385,0,1203
0.00924,0.00762,0.2024,0.03103,0.01215,0.01001,0,1.36934,0,1204
0.01109,0.00913,0.06732,0.0332,0.01305,0.01073,0,0.48831,0,1205
0.01292,0.01064,0.17151,0.0398,0.01571,0.01292,0,1.50165,0,1206
0.01304,0.01062,0.09214,0.03841,0.01508,0.01228,0,0.76735,1,1207
0.01301,0.01061,0.04196,0.03435,0.01344,0.01094,0,0.31166,0,1208
0.00558,0.00454,0.60787,0.01282,0.00497,0.00404,0,1.67264,0,1209
0.00745,0.00604,0.16247,0.01533,0.00594,0.00482,0,0.53379,0,1210
0.00929,0.00754,0.04782,0.01644,0.00624,0.00507,0,0.16501,0,1211
0.01115,0.00904,0.25151,0.02201,0.00833,0.00676,0,1.15941,0,1212
0.01299,0.01053,0.30162,0.02368,0.00892,0.00724,0,0.33081,0,1213
0.01481,0.01201,0.09905,0.02621,0.0099,0.00803,0,0.54316,0,1214
0.01484,0.01199,0.12237,0.02561,0.00972,0.00786,0,0.65762,0,1215
0.01667,0.01347,0.06918,0.02759,0.01043,0.00844,0,0.3994,0,1216
0.01664,0.01345,0.10872,0.02919,0.01106,0.00895,0,0.66622,0,1217
0.01848,0.01493,0.06178,0.03113,0.0118,0.00953,0,0.40353,0,1218
0.0167,0.01341,0.18098,0.02568,0.00959,0.0077,0,0.95573,0,1219
0.01667,0.01339,0.15718,0.02938,0.011,0.00883,0,0.95405,0,1220
0.01848,0.01486,0.23255,0.03218,0.01207,0.00969,0,0.59617,0,1221
0.01664,0.01335,0.15869,0.02956,0.01114,0.00893,0,0.97631,0,1222
0.01661,0.01333,0.0572,0.02854,0.01076,0.00863,0,0.34028,0,1223
0.01111,0.00888,0.11301,0.02078,0.00784,0.00625,0,0.48703,0,1224
0.01294,0.01034,0.34576,0.02797,0.0106,0.00845,0,1.53312,0,1225
0.01476,0.0118,0.07723,0.03024,0.01148,0.00916,0,0.489,0,1226
0.01661,0.01325,0.14359,0.0325,0.01237,0.00986,0,0.4906,0,1227
0.0167,0.01324,0.08285,0.0304,0.01165,0.00924,0,0.52998,0,1228
0.01296,0.01028,0.25538,0.02492,0.00944,0.00749,0,1.32728,0,1229
0.01296,0.01026,0.11362,0.0264,0.00996,0.00789,0,0.62262,0,1230
0.01479,0.01171,0.07063,0.02877,0.01071,0.00848,0,0.41645,0,1231
0.01661,0.01316,0.09604,0.03173,0.01184,0.00938,0,0.62643,0,1232
0.01842,0.0146,0.11635,0.03575,0.01338,0.0106,0,0.8588,0,1233
0.02026,0.01603,0.05825,0.03788,0.01421,0.01125,0,0.45652,0,1234
0.0221,0.01747,0.05588,0.04003,0.01505,0.0119,0,0.46393,0,1235
0.0203,0.01599,0.18989,0.0378,0.01407,0.0111,0,1.47239,0,1236
0.01667,0.01306,0.10578,0.03418,0.01275,0.00998,0,0.7387,0,1237
0.00928,0.00725,0.12388,0.01746,0.00654,0.00511,0,0.44279,0,1238
0.00741,0.00579,0.39899,0.02148,0.00806,0.00629,0,1.76183,0,1239
0.00928,0.00723,0.15813,0.02542,0.00959,0.00747,0,0.82942,0,1240
0.01111,0.00866,0.30149,0.03599,0.01367,0.01065,0,2.26389,0,1241
0.01294,0.01009,0.155,0.04232,0.01614,0.01258,0,1.37744,1,1242
0.01476,0.01151,0.04106,0.04405,0.01682,0.01311,0,0.38053,0,1243
0.01657,0.01293,0.08717,0.04805,0.01839,0.01435,0,0.88496,0,1244
0.01654,0.01291,0.02797,0.04232,0.01617,0.01262,0,0.24976,0,1245
0.01835,0.01433,0.08379,0.04601,0.01762,0.01375,0,0.81659,0,1246
0.02015,0.01574,0.06809,0.04921,0.01889,0.01474,0,0.71206,1,1247
0.02194,0.01714,0.09873,0.05467,0.02091,0.01633,0,1.14564,0,1248
0.02372,0.01854,0.04008,0.05682,0.02177,0.017,0,0.48444,0,1249
0.02377,0.01852,0.05756,0.05642,0.02176,0.01692,0,0.69322,0,1250
0.02555,0.01991,0.06909,0.05708,0.02202,0.01713,0,0.14906,0,1251
0.02737,0.02131,0.08877,0.0623,0.0242,0.01877,0,1.18772,0,1252
0.02732,0.02128,0.06047,0.06386,0.02486,0.01929,0,0.83259,0,1253
0.0292,0.02266,0.06244,0.06894,0.02654,0.02055,0,0.91704,0,1254
0.02007,0.01556,0.05077,0.03558,0.01368,0.01059,0,0.38444,0,1255
0.02186,0.01695,0.11193,0.04011,0.01538,0.01191,0,0.95439,0,1256
0.01825,0.0141,0.06212,0.03377,0.01301,0.01004,0,0.447,0,1257
0.01821,0.01408,0.08505,0.03107,0.01194,0.00922,0,0.56236,0,1258
0.01821,0.01406,0.12855,0.03307,0.0127,0.00979,0,0.90394,0,1259
0.02,0.01545,0.17123,0.03963,0.01528,0.01179,0,1.45286,0,1260
0.01818,0.01403,0.20513,0.04449,0.01731,0.01333,0,1.9722,0,1261
0.01093,0.0084,0.1082,0.02784,0.01079,0.00829,0,0.64768,0,1262
0.00909,0.00699,0.16544,0.02761,0.01073,0.00825,0,0.98656,0,1263
0.00726,0.00559,0.29325,0.02351,0.00916,0.00704,0,1.4964,0,1264
0.00909,0.00697,0.13962,0.02722,0.01067,0.00818,0,0.82805,0,1265
0.00909,0.00696,0.1662,0.02204,0.00855,0.00654,0,0.78907,0,1266
0.01089,0.00834,0.20289,0.02749,0.01071,0.00819,0,1.20849,0,1267
0.01268,0.00972,0.11226,0.03086,0.01204,0.00921,0,0.75324,0,1268
0.01275,0.00971,0.21279,0.03541,0.01387,0.01055,0,1.63853,0,1269
0.01273,0.0097,0.06033,0.03319,0.01286,0.00978,0,0.43101,0,1270
0.01089,0.0083,0.08137,0.02442,0.00944,0.00718,0,0.42698,0,1271
0.0127,0.00967,0.0512,0.02571,0.00996,0.00757,0,0.28319,0,1272
0.01087,0.00828,0.16701,0.01965,0.00763,0.0058,0,0.70834,0,1273
0.01085,0.00826,0.25951,0.02204,0.00845,0.00643,0,1.22243,0,1274
0.00906,0.00688,0.24459,0.01646,0.00628,0.00477,0,0.85509,0,1275
0.00544,0.00412,0.38727,0.01614,0.00609,0.00461,0,1.31308,0,1276
0.00725,0.00549,0.39371,0.02635,0.01001,0.00759,0,2.20179,0,1277
0.00725,0.00548,0.19448,0.02552,0.0097,0.00735,0,1.05503,0,1278
0.00904,0.00684,0.31624,0.03689,0.01412,0.01071,0,2.50904,0,1279
0.01083,0.0082,0.34731,0.03858,0.01478,0.01121,0,0.3777,0,1280
0.01261,0.00955,0.0528,0.04064,0.01559,0.01183,0,0.4633,0,1281
0.01264,0.00954,0.15013,0.04295,0.0166,0.01254,0,1.39902,0,1282
0.01081,0.00816,0.14833,0.03166,0.01212,0.00916,0,1.01083,0,1283
0.00542,0.00408,0.25137,0.01514,0.00574,0.00432,0,0.80917,0,1284
0.00722,0.00543,0.16903,0.01821,0.00689,0.0052,0,0.6548,0,1285
0.00722,0.00542,0.41263,0.01965,0.00748,0.00564,0,1.73858,0,1286
0.00725,0.00541,0.14038,0.01755,0.00665,0.00498,0,0.52301,0,1287
0.00907,0.00676,0.11123,0.01983,0.00752,0.0056,0,0.46626,0,1288
0.00906,0.00675,0.21941,0.02066,0.00776,0.00578,0,0.95083,0,1289
0.00727,0.00539,0.19869,0.01167,0.00436,0.00323,0,0.48107,0,1290
0.00727,0.00538,0.31885,0.01338,0.00501,0.00371,0,0.88852,0,1291
0.00909,0.00672,0.18071,0.01628,0.00611,0.00453,0,0.61467,0,1292
0.01089,0.00805,0.36756,0.02563,0.00963,0.00714,0,1.97678,1,1293
0.01268,0.00938,0.09787,0.02861,0.01067,0.00791,0,0.58349,0,1294
0.01091,0.00803,0.0818,0.0237,0.00892,0.00656,0,0.40488,0,1295
0.01091,0.00802,0.12265,0.02475,0.00918,0.00675,0,0.62465,0,1296
0.00911,0.00668,0.24334,0.02305,0.00856,0.00628,0,1.15447,0,1297
0.01091,0.008,0.1648,0.02747,0.01023,0.00751,0,0.93613,0,1298
0.00911,0.00666,0.18603,0.01889,0.00694,0.00506,0,0.71311,0,1299
0.00727,0.00532,0.27938,0.01907,0.00703,0.00513,0,1.08699,0,1300
0.00909,0.00664,0.19785,0.02374,0.00877,0.00639,0,0.95961,0,1301
0.01093,0.00796,0.10163,0.02636,0.00981,0.0071,0,0.54872,0,1302
0.01273,0.00927,0.18446,0.03256,0.01201,0.0087,0,1.22113,0,1303
0.01089,0.00794,0.11297,0.02513,0.00925,0.0067,0,0.57688,0,1304
0.01268,0.00925,0.13929,0.02939,0.01073,0.00778,0,0.82639,0,1305
0.01447,0.01055,0.24615,0.03862,0.01419,0.01029,0,1.93717,0,1306
0.01444,0.01054,0.07827,0.03876,0.01398,0.01015,0,0.60771,0,1307
0.01081,0.00789,0.18088,0.03223,0.01134,0.00823,0,1.14152,0,1308
0.01079,0.00788,0.09719,0.02871,0.01012,0.00735,0,0.54793,0,1309
0.00899,0.00656,0.19628,0.02679,0.00945,0.00686,0,1.03409,0,1310
0.00898,0.00655,0.1493,0.01985,0.00702,0.00509,0,0.58463,0,1311
0.00898,0.00654,0.13887,0.01951,0.0069,0.00499,0,0.5335,0,1312
0.01077,0.00784,0.13811,0.02277,0.00802,0.00579,0,0.61557,0,1313
0.00896,0.00653,0.26442,0.01968,0.00675,0.00488,0,0.99492,0,1314
0.01073,0.00782,0.02965,0.02027,0.00696,0.00503,0,0.11496,0,1315
0.00538,0.00391,0.33624,0.00889,0.00301,0.00217,0,0.56223,0,1316
0.00716,0.0052,0.28369,0.01236,0.0042,0.00302,0,0.66223,0,1317
0.00894,0.00649,0.19403,0.01529,0.00521,0.00375,0,0.56197,0,1318
0.00894,0.00649,0.23511,0.01309,0.00447,0.00321,0,0.58443,0,1319
0.00893,0.00648,0.62227,0.03259,0.01121,0.00808,0,3.90579,0,1320
0.01073,0.00776,0.18139,0.04018,0.01371,0.00985,0,1.39077,0,1321
0.0125,0.00904,0.17284,0.04832,0.01653,0.01188,0,1.60218,0,1322
0.01431,0.01032,0.11,0.05482,0.0186,0.01333,0,1.14569,0,1323
0.01431,0.01031,0.13797,0.06042,0.02037,0.0146,0,1.57699,0,1324
0.0161,0.01158,0.04564,0.06341,0.02134,0.01529,0,0.54664,0,1325
0.00718,0.00514,0.12754,0.02035,0.00672,0.00478,0,0.47794,0,1326
0.00896,0.00642,0.26757,0.02415,0.00799,0.00569,0,0.71642,0,1327
0.01073,0.00769,0.41346,0.03421,0.0114,0.00812,0,1.92509,0,1328
0.00722,0.00512,0.09297,0.01917,0.00622,0.00437,0,0.31975,0,1329
0.00901,0.00639,0.07534,0.02092,0.00672,0.00473,0,0.28022,0,1330
0.00541,0.00383,0.60479,0.0085,0.00274,0.00193,0,0.91812,0,1331
0.00719,0.0051,0.67554,0.01033,0.00334,0.00235,0,0.33102,0,1332
0.00904,0.00637,0.27428,0.0148,0.00463,0.00323,0,0.69885,1,1333
0.00907,0.00636,0.19516,0.01638,0.00506,0.00351,0,0.54029,0,1334
0.00907,0.00635,0.1327,0.01693,0.00524,0.00363,0,0.38073,0,1335
0.00725,0.00508,0.2715,0.01308,0.00406,0.00281,0,0.60369,0,1336
0.00906,0.00634,0.36144,0.02038,0.00635,0.0044,0,1.25856,0,1337
0.01087,0.00759,0.29091,0.02872,0.00895,0.00619,0,1.42855,0,1338
0.01266,0.00885,0.20214,0.03573,0.0112,0.00775,0,1.24415,0,1339
0.01444,0.0101,0.07459,0.0385,0.01209,0.00837,0,0.49613,0,1340
0.01625,0.01135,0.09149,0.043,0.01331,0.0092,0,0.66978,0,1341
0.01622,0.01134,0.20575,0.04379,0.0136,0.00941,0,0.87212,0,1342
0.01799,0.01258,0.10235,0.04854,0.01513,0.01047,0,0.85446,0,1343
0.01795,0.01256,0.14462,0.05268,0.0165,0.01143,0,1.32018,0,1344
0.01261,0.00878,0.05023,0.03342,0.01044,0.00719,0,0.28858,0,1345
0.01439,0.01003,0.09375,0.03675,0.01151,0.00793,0,0.59434,0,1346
0.01616,0.01126,0.07848,0.03976,0.01248,0.0086,0,0.53994,0,1347
0.01434,0.01,0.18565,0.03635,0.01142,0.00788,0,1.17168,0,1348
0.0161,0.01124,0.08166,0.03945,0.01242,0.00857,0,0.56123,0,1349
0.01077,0.00748,0.19861,0.02267,0.00716,0.00491,0,0.78212,0,1350
0.01254,0.00872,0.35521,0.03473,0.01106,0.00759,0,2.16934,0,1351
0.00898,0.00622,0.21558,0.03398,0.01082,0.00741,0,1.28736,0,1352
0.00718,0.00497,0.24342,0.03179,0.01014,0.00694,0,1.36378,0,1353
0.00898,0.0062,0.27418,0.04329,0.01394,0.00953,0,2.11643,0,1354
0.01075,0.00743,0.15685,0.0512,0.01649,0.01129,0,1.43592,0,1355
0.01252,0.00866,0.04875,0.05368,0.01732,0.01186,0,0.46914,0,1356
0.01429,0.00989,0.12889,0.06114,0.01984,0.01359,0,1.424,0,1357
0.01604,0.01111,0.07256,0.06713,0.02136,0.01464,0,0.8644,0,1358
0.01077,0.0074,0.07484,0.04007,0.01238,0.00838,0,0.51041,0,1359
0.01257,0.00862,0.07902,0.0435,0.01345,0.00909,0,0.58515,0,1360
0.01254,0.00861,0.19573,0.03834,0.01192,0.00806,0,1.28718,0,1361
0.01431,0.00983,0.07473,0.04131,0.01287,0.0087,0,0.53111,0,1362
0.00894,0.00613,0.16105,0.02017,0.00629,0.00425,0,0.55937,0,1363
0.01073,0.00735,0.25398,0.02714,0.00842,0.00569,0,1.18246,0,1364
0.0125,0.00857,0.11551,0.03057,0.00951,0.00643,0,0.60798,0,1365
0.01426,0.00978,0.08669,0.03397,0.0104,0.00703,0,0.49964,0,1366
0.01601,0.01099,0.10303,0.03772,0.01158,0.00783,0,0.66197,0,1367
0.01776,0.0122,0.22345,0.04805,0.01487,0.01006,0,1.84881,0,1368
0.0195,0.0134,0.07957,0.05199,0.01613,0.01093,0,0.71531,0,1369
0.02124,0.0146,0.24604,0.06781,0.02129,0.01444,0,2.93344,0,1370
0.0212,0.01458,0.02404,0.06662,0.02087,0.01416,0,0.28117,0,1371
0.01599,0.01092,0.0915,0.05679,0.01724,0.01162,0,0.87935,0,1372
0.01773,0.01212,0.03871,0.05894,0.01792,0.01208,0,0.38698,0,1373
0.01947,0.01332,0.06746,0.06293,0.01919,0.01295,0,0.72314,0,1374
0.01413,0.00967,0.10176,0.05084,0.01546,0.01043,0,0.88004,0,1375
0.01587,0.01087,0.09663,0.05638,0.01708,0.01154,0,0.92508,0,1376
0.01761,0.01206,0.12739,0.05825,0.01767,0.01194,0,0.33744,0,1377
0.01585,0.01084,0.15261,0.05125,0.01544,0.01043,0,1.32305,0,1378
0.01582,0.01083,0.14062,0.03958,0.01187,0.00802,0,0.9386,0,1379
0.01582,0.01082,0.07107,0.04096,0.01225,0.00826,0,0.48917,0,1380
0.01754,0.012,0.25462,0.05419,0.01637,0.01106,0,2.35113,0,1381
0.0123,0.00839,0.17656,0.04587,0.0137,0.00924,0,1.36469,0,1382
0.01053,0.00719,0.08318,0.04172,0.01249,0.00842,0,0.58669,0,1383
0.01226,0.00837,0.18697,0.04679,0.01406,0.00949,0,0.90045,0,1384
0.01049,0.00717,0.14129,0.03896,0.0117,0.0079,0,0.93656,0,1385
0.01394,0.00954,0.35471,0.05911,0.01801,0.01219,0,0.51663,0,1386
0.01394,0.00954,0.35471,0.05911,0.01801,0.01219,0,3.12711,0,1387
0.01565,0.01071,0.37908,0.06129,0.01871,0.01266,0,0.40309,0,1388
0.01736,0.01189,0.03855,0.06359,0.01944,0.01316,0,0.42804,0,1389
0.01736,0.01188,0.14505,0.07038,0.02169,0.01469,0,1.8008,0,1390
0.01733,0.01186,0.11392,0.06392,0.0198,0.01342,0,1.29396,0,1391
0.01903,0.01303,0.10784,0.07109,0.02214,0.01501,0,1.37289,0,1392
0.0208,0.0142,0.03993,0.07383,0.0231,0.01563,0,0.52945,0,1393
0.02249,0.01537,0.1107,0.07924,0.02489,0.01685,0,1.05527,0,1394
0.02422,0.01653,0.06706,0.08445,0.02667,0.01804,0,1.02903,0,1395
0.02591,0.01769,0.03858,0.08755,0.02771,0.01875,0,0.6158,1,1396
0.02759,0.01885,0.0622,0.09342,0.0295,0.01997,0,1.05852,0,1397
0.02754,0.01882,0.09305,0.09392,0.02983,0.02021,0,1.60611,0,1398
0.02921,0.01998,0.04125,0.09757,0.03107,0.02107,0,0.74265,0,1399
0.02065,0.01408,0.1284,0.07269,0.02288,0.01545,0,1.69886,0,1400
0.01718,0.01172,0.03315,0.0561,0.01736,0.01172,0,0.33286,0,1401
0.01715,0.01171,0.03408,0.05005,0.0155,0.01047,0,0.30581,0,1402
0.01541,0.01053,0.14728,0.04799,0.01494,0.0101,0,1.27637,0,1403
0.0137,0.00935,0.12164,0.04403,0.01379,0.0093,0,0.97237,0,1404
0.01029,0.007,0.14641,0.02964,0.00929,0.00625,0,0.78667,0,1405
0.01201,0.00816,0.1975,0.03667,0.01157,0.00777,0,1.32233,0,1406
0.01201,0.00815,0.15153,0.0321,0.01017,0.00683,0,0.8923,0,1407
0.0137,0.0093,0.09888,0.03549,0.01127,0.00757,0,0.64619,0,1408
0.00692,0.00465,0.16176,0.01912,0.00593,0.00395,0,0.55208,0,1409
0.00692,0.00464,0.1395,0.01358,0.00422,0.00281,0,0.33892,0,1410
0.0052,0.00348,0.51206,0.01018,0.00318,0.00211,0,0.93502,0,1411
0.00696,0.00463,0.51112,0.02104,0.00651,0.00431,0,1.90907,0,1412
0.00521,0.00347,0.16354,0.0191,0.00592,0.00392,0,0.55606,0,1413
0.00522,0.00346,0.27445,0.0192,0.00592,0.00391,0,0.93247,0,1414
0.00694,0.00461,0.21851,0.02457,0.00757,0.005,0,0.94998,0,1415
0.0087,0.00576,0.12757,0.02815,0.00869,0.00573,0,0.63571,0,1416
0.01042,0.0069,0.09677,0.03107,0.00962,0.00634,0,0.53388,0,1417
0.01215,0.00805,0.11015,0.03517,0.01081,0.00712,0,0.68292,0,1418
0.01386,0.00918,0.1382,0.04058,0.01252,0.00825,0,0.99427,0,1419
0.01213,0.00803,0.15178,0.0318,0.00971,0.00639,0,0.84624,0,1420
0.01384,0.00916,0.25519,0.03606,0.01104,0.00727,0,0.77406,0,1421
0.01554,0.0103,0.13264,0.04134,0.01271,0.00837,0,0.97096,0,1422
0.01724,0.01143,0.05966,0.04422,0.0135,0.0089,0,0.46444,0,1423
0.01552,0.01027,0.11749,0.03782,0.01161,0.00764,0,0.78578,0,1424
0.01377,0.00912,0.1926,0.03836,0.01184,0.00779,0,1.31644,0,1425
0.01546,0.01025,0.154,0.04522,0.01396,0.0092,0,1.24418,0,1426
0.00692,0.00455,0.18375,0.02416,0.00712,0.00466,0,0.75334,0,1427
0.00521,0.00341,0.29711,0.01682,0.00496,0.00323,0,0.84435,0,1428
0.00522,0.00341,0.29954,0.01352,0.00399,0.00259,0,0.68323,0,1429
0.00696,0.00454,0.35499,0.0208,0.00619,0.00401,0,1.25532,0,1430
0.00871,0.00566,0.16589,0.02527,0.00745,0.0048,0,0.70328,0,1431
0.01045,0.00679,0.12599,0.02881,0.00854,0.00549,0,0.61113,0,1432
0.01217,0.00791,0.24036,0.033,0.00981,0.00631,0,0.73034,0,1433
0.0122,0.0079,0.3526,0.04402,0.01306,0.00841,0,2.62937,0,1434
0.01391,0.00902,0.41091,0.04817,0.01434,0.00924,0,0.73804,0,1435
0.01047,0.00676,0.1645,0.03836,0.01137,0.00729,0,1.0656,0,1436
0.01224,0.00787,0.15378,0.04555,0.01348,0.00861,0,1.1772,0,1437
0.01396,0.00899,0.20607,0.04841,0.01435,0.00917,0,0.50412,0,1438
0.01568,0.0101,0.06274,0.05148,0.0153,0.00978,0,0.54613,0,1439
0.01739,0.01121,0.04918,0.054,0.01608,0.01028,0,0.45027,0,1440
0.01396,0.00896,0.07021,0.04496,0.01359,0.00858,0,0.53694,0,1441
0.01568,0.01007,0.18717,0.05496,0.01666,0.01053,0,1.76108,0,1442
0.01394,0.00894,0.08554,0.03846,0.0117,0.00739,0,0.56515,0,1443
0.01565,0.01004,0.1676,0.04611,0.01402,0.00887,0,1.33016,0,1444
0.01222,0.0078,0.24315,0.03999,0.01211,0.00765,0,1.66731,0,1445
0.01047,0.00668,0.16251,0.04102,0.01234,0.00779,0,1.13724,0,1446
0.0122,0.00779,0.05341,0.04343,0.01303,0.00823,0,0.39484,0,1447
0.01391,0.00889,0.05411,0.0458,0.01376,0.0087,0,0.42289,0,1448
0.01563,0.00999,0.08932,0.05006,0.01509,0.00954,0,0.76651,0,1449
0.0156,0.00998,0.18055,0.05669,0.01721,0.01089,0,1.77266,0,1450
0.0173,0.01107,0.07943,0.06128,0.01867,0.01182,0,0.84707,0,1451
0.0173,0.01106,0.09594,0.05681,0.01723,0.01091,0,0.94486,0,1452
0.0173,0.01104,0.26033,0.06134,0.0188,0.01187,0,1.13519,0,1453
0.0173,0.01104,0.26033,0.06134,0.0188,0.01187,0,1.66408,0,1454
0.01386,0.00882,0.04449,0.04558,0.01384,0.00872,0,0.3517,0,1455
